x,y,latitude,longitude,altitude,horiz_precision,vert_precision,planeType,dip,dipAzimuth,dipAz_dc,strike,declination,unitId,timedate,notes
594043.4861,5284346.35,47.70564993,-85.74639251,6,5,-1,Flow Banding,21,176,182.5820389,86,-6.58203888,SS21, Fri Jul 17 15:09:53 2015,compass
594043.4861,5284346.35,47.70564993,-85.74639251,6,5,-1,Flow Banding,22,171,177.5820389,81,-6.58203888,SS21, Fri Jul 17 15:09:53 2015,compass
594043.4861,5284346.35,47.70564993,-85.74639251,6,5,-1,Flow Banding,19,182,188.5820389,92,-6.58203888,SS21, Fri Jul 17 15:09:53 2015,compass
594043.4861,5284346.35,47.70564993,-85.74639251,6,5,-1,Flow Banding,20,175,181.5820389,85,-6.58203888,SS21, Fri Jul 17 15:09:53 2015,compass
594043.4861,5284346.35,47.70564993,-85.74639251,6,5,-1,Flow Banding,20,178,184.5820389,88,-6.58203888,SS21, Fri Jul 17 15:09:53 2015,compass
594043.4861,5284346.35,47.70564993,-85.74639251,6,5,-1,Flow Banding,21,175,181.5820389,85,-6.58203888,SS21, Fri Jul 17 15:09:53 2015,compass
594043.4861,5284346.35,47.70564993,-85.74639251,6,5,-1,Flow Banding,24,173,179.5820389,83,-6.58203888,SS21, Fri Jul 17 15:09:53 2015,compass
594043.4861,5284346.35,47.70564993,-85.74639251,6,5,-1,Flow Banding,16,168,174.5820389,78,-6.58203888,SS21, Fri Jul 17 15:09:53 2015,compass
594043.4861,5284346.35,47.70564993,-85.74639251,6,5,-1,Joint,78,10,16.58203888,-80,-6.58203888,SS21, Fri Jul 17 15:09:53 2015,compass
594043.4861,5284346.35,47.70564993,-85.74639251,6,5,-1,Joint,74,50,56.58203888,-40,-6.58203888,SS21, Fri Jul 17 15:09:53 2015,compass
594043.4861,5284346.35,47.70564993,-85.74639251,6,5,-1,Joint,83,339,345.5820389,249,-6.58203888,SS21, Fri Jul 17 15:09:53 2015,compass
594049.0636,5284351.09,47.70569175,-85.74631716,3,5,-1,Flow Banding,18.08317566,170.2892304,170.2892304,80.28923035,-6.65908051,SSc, Fri Jul 17 15:49:21 2015, 
594049.2193,5284350.799,47.70568911,-85.74631515,3,5,-1,Joint,85.5256958,93.00892639,93.00892639,3.00892639,-6.65908051,SSc, Fri Jul 17 15:49:49 2015, 
594050.6165,5284349.573,47.70567788,-85.74629679,3,5,-1,Joint,73.24884796,10.39860058,10.39860058,280.3985901,-6.65908051,SSc, Fri Jul 17 15:49:38 2015, 
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Joint,72,359,365.6590805,269,-6.65908051,SS16, Thu Jul 16 07:12:48 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Joint,76,354,360.6590805,264,-6.65908051,SS16, Thu Jul 16 07:12:48 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Joint,88,205,211.6590805,115,-6.65908051,SS16, Thu Jul 16 07:12:48 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Joint,87,49,55.65908051,319,-6.65908051,SS16, Thu Jul 16 07:12:48 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Joint,82,218,224.6590805,128,-6.65908051,SS16, Thu Jul 16 07:12:48 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Joint,88,254,260.6590805,164,-6.65908051,SS16, Thu Jul 16 07:12:48 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Joint,67,44,50.65908051,314,-6.65908051,SS16, Thu Jul 16 07:12:48 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Joint,86,271,277.6590805,181,-6.65908051,SS16, Thu Jul 16 07:12:48 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,24,175,181.6590805,85,-6.65908051,SS16, Thu Jul 16 07:18:27 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,14,181,187.6590805,91,-6.65908051,SS16, Thu Jul 16 07:18:27 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,11,178,184.6590805,88,-6.65908051,SS16, Thu Jul 16 07:18:27 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,17,175,181.6590805,85,-6.65908051,SS16, Thu Jul 16 07:18:27 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,14,210,216.6590805,120,-6.65908051,SS16, Thu Jul 16 07:18:27 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,24,166,172.6590805,76,-6.65908051,SS16, Thu Jul 16 07:18:27 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,20,181,187.6590805,91,-6.65908051,SS16, Thu Jul 16 07:18:27 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,26,192,198.6590805,102,-6.65908051,SS16, Thu Jul 16 07:18:27 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,26,182,188.6590805,92,-6.65908051,SS16, Thu Jul 16 07:18:27 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Joint,77,291,297.5820389,201,-6.58203888,SS16, Thu Jul 16 09:05:45 2016,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Joint,75,18,24.58203888,288,-6.58203888,SS16, Thu Jul 16 09:05:45 2017,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Joint,98,212,218.5820389,122,-6.58203888,SS16, Thu Jul 16 09:05:45 2018,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Joint,85,299,305.5820389,209,-6.58203888,SS16, Thu Jul 16 09:05:45 2019,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Joint,73,17,23.58203888,287,-6.58203888,SS16, Thu Jul 16 09:05:45 2020,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Joint,75,354,360.5820389,264,-6.58203888,SS16, Thu Jul 16 09:05:45 2021,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Joint,72,315,321.5820389,225,-6.58203888,SS16, Thu Jul 16 09:05:45 2022,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Joint,80,78,84.58203888,348,-6.58203888,SS16, Thu Jul 16 09:05:45 2023,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,15,150,156.5820389,60,-6.58203888,SS16, Thu Jul 16 08:59:56 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,23,178,184.5820389,88,-6.58203888,SS16, Thu Jul 16 08:59:56 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,14,174,180.5820389,84,-6.58203888,SS16, Thu Jul 16 08:59:56 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,16,156,162.5820389,66,-6.58203888,SS16, Thu Jul 16 08:59:56 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,10,166,172.5820389,76,-6.58203888,SS16, Thu Jul 16 08:59:56 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,14,178,184.5820389,88,-6.58203888,SS16, Thu Jul 16 08:59:56 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,19,175,181.5820389,85,-6.58203888,SS16, Thu Jul 16 08:59:56 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,23,184,190.5820389,94,-6.58203888,SS16, Thu Jul 16 08:59:56 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,13,181,187.5820389,91,-6.58203888,SS16, Thu Jul 16 08:59:56 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,12,169,175.5820389,79,-6.58203888,SS16, Thu Jul 16 08:59:56 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,17,143,149.5820389,53,-6.58203888,SS16, Thu Jul 16 08:59:56 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,15,152,158.5820389,62,-6.58203888,SS16, Thu Jul 16 08:59:56 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,22,161,167.5820389,71,-6.58203888,SS16, Thu Jul 16 08:59:56 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,18,176,182.5820389,86,-6.58203888,SS16, Thu Jul 16 08:59:56 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,20,186,192.5820389,96,-6.58203888,SS16, Thu Jul 16 08:59:56 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,19,174,180.5820389,84,-6.58203888,SS16, Thu Jul 16 08:59:56 2015,compass
595321.8565,5284352.019,47.70551351,-85.72935479,3,5,-1,Flow Banding,12,168,174.5820389,78,-6.58203888,SS16, Thu Jul 16 08:59:56 2015,compass
595484.8696,5284187.844,47.70401261,-85.72721832,6,5,-1,Flow Banding,22.99909592,169.5290985,169.5290985,79.52909851,-6.65908051,SSc, Thu Jul 16 07:39:56 2015, 
595486.3992,5284184.328,47.70398076,-85.72719871,3,5,-1,Flow Banding,27.53623009,124.7418137,124.7418137,34.74181366,-6.65908051,SSc, Thu Jul 16 07:30:52 2015, 
595487.2147,5284180.251,47.70394396,-85.72718874,3,5,-1,Flow Banding,17.3284359,162.5954742,162.5954742,72.59547424,-6.65908051,SSc, Thu Jul 16 07:32:50 2015, 
595487.318,5284183.532,47.70397346,-85.72718664,3,5,-1,Joint,77.79016113,90.39066315,90.39066315,0.39066315,-6.65908051,SSc, Thu Jul 16 07:30:19 2015, 
595487.3306,5284180.472,47.70394593,-85.72718714,3,5,-1,Flow Banding,25.39479828,117.7398911,117.7398911,27.73989105,-6.65908051,SSc, Thu Jul 16 07:31:36 2015, 
595491.3012,5284189.547,47.70402698,-85.72713224,3,5,-1,Flow Banding,15.23942375,118.9772644,118.9772644,28.9772644,-6.65908051,SSc, Thu Jul 16 07:29:24 2015, 
595491.3012,5284189.547,47.70402698,-85.72713224,3,5,-1,Flow Banding,8,185,191.6590805,95,-6.65908051,SS17, Thu Jul 16 07:29:24 2015,compass
595491.3012,5284189.547,47.70402698,-85.72713224,3,5,-1,Flow Banding,17,204,210.6590805,114,-6.65908051,SS17, Thu Jul 16 07:29:24 2015,compass
595491.3012,5284189.547,47.70402698,-85.72713224,3,5,-1,Flow Banding,18,178,184.6590805,88,-6.65908051,SS17, Thu Jul 16 07:29:24 2015,compass
595499.9613,5284178.121,47.70392292,-85.72701934,3,5,-1,Joint,86.29043579,264.2825928,264.2825928,174.2825928,-6.58203888,South Shore Member, Thu Jul 16 09:21:02 2015, 
595508.5408,5284192.263,47.70404886,-85.72690191,4,5,-1,Joint,89,292.2281189,292.2281189,202.2281189,-6.65908051,SSc, Thu Jul 16 07:22:38 2015, 
595508.5408,5284192.263,47.70404886,-85.72690191,4,5,-1,Joint,88,331,337.6590805,241,-6.65908051,SS17, Thu Jul 16 07:22:38 2015,compass
595508.5408,5284192.263,47.70404886,-85.72690191,4,5,-1,Joint,85,85,91.65908051,355,-6.65908051,SS17, Thu Jul 16 07:22:38 2015,compass
595508.5408,5284192.263,47.70404886,-85.72690191,4,5,-1,Joint,86,124,130.6590805,34,-6.65908051,SS17, Thu Jul 16 07:22:38 2015,compass
595508.5408,5284192.263,47.70404886,-85.72690191,4,5,-1,Joint,86,44,50.65908051,314,-6.65908051,SS17, Thu Jul 16 07:22:38 2015,compass
595508.5408,5284192.263,47.70404886,-85.72690191,4,5,-1,Joint,87,244,250.6590805,154,-6.65908051,SS17, Thu Jul 16 07:22:38 2015,compass
595508.5408,5284192.263,47.70404886,-85.72690191,4,5,-1,Joint,61,340,346.6590805,250,-6.65908051,SS17, Thu Jul 16 07:22:38 2015,compass
595508.5408,5284192.263,47.70404886,-85.72690191,4,5,-1,Joint,56,13,19.65908051,283,-6.65908051,SS17, Thu Jul 16 07:22:38 2015,compass
595508.9508,5284193.723,47.70406194,-85.72689612,4,5,-1,Flow Banding,12.38522243,182.7141724,182.7141724,92.71417236,-6.65908051,SS17, Thu Jul 16 07:22:10 2015, 
595511.9361,5284194.252,47.70406625,-85.72685623,3,5,-1,Joint,84.47022247,69.3998642,69.3998642,339.3998718,-6.65908051,SS17, Thu Jul 16 07:21:21 2015, 
595518.136,5284182.884,47.70396307,-85.7267761,3,5,-1,Joint,80.88461304,30.67798615,30.67798615,300.6779785,-6.58203888,SS17, Thu Jul 16 09:20:13 2015, 
595518.9466,5284181.783,47.70395305,-85.72676553,3,5,-1,Joint,87.62496948,8.46391106,8.46391106,278.4639282,-6.58203888,SS17, Thu Jul 16 09:19:58 2015, 
595519.2992,5284182.139,47.7039562,-85.72676076,3,5,-1,Joint,82.4845047,331.3155823,331.3155823,241.3155823,-6.58203888,SS17, Thu Jul 16 09:19:31 2015, 
595519.6722,5284180.113,47.70393793,-85.72675623,3,5,-1,Joint,84.18744659,313.4768066,313.4768066,223.4768066,-6.65908051,SS17, Thu Jul 16 07:17:37 2015, 
595519.772,5284181.308,47.70394865,-85.72675464,3,5,-1,Joint,66.03101349,6.25152445,6.25152445,276.2515259,-6.58203888,SS17, Thu Jul 16 09:19:41 2015, 
595519.9117,5284189.263,47.70402019,-85.72675103,3,5,-1,Joint,82.78232574,44.38656616,44.38656616,314.3865662,-6.65908051,SS17, Thu Jul 16 07:20:43 2015, 
595519.9817,5284181.181,47.70394748,-85.72675187,3,5,-1,Joint,76.79860687,301.7622681,301.7622681,211.7622681,-6.58203888,SS17, Thu Jul 16 09:19:20 2015, 
595520.1919,5284178.724,47.70392535,-85.72674961,3,5,-1,Joint,86.60930634,103.5957871,103.5957871,13.59578705,-6.65908051,SS17, Thu Jul 16 07:16:53 2015, 
595520.3649,5284180.442,47.70394078,-85.72674693,3,5,-1,Joint,84.44667053,68.53577423,68.53577423,338.5357666,-6.65908051,SS17, Thu Jul 16 07:17:20 2015, 
595521.1203,5284178.111,47.70391969,-85.72673737,3,5,-1,Joint,83.94223022,247.6405945,247.6405945,157.6405945,-6.65908051,SS17, Thu Jul 16 07:16:44 2015, 
595521.3169,5284188.722,47.70401512,-85.72673243,3,5,-1,Joint,74.79647064,317.8504944,317.8504944,227.8504944,-6.65908051,SS17, Thu Jul 16 07:20:53 2015, 
595521.3396,5284176.633,47.70390637,-85.72673477,4,5,-1,Joint,87.6411438,241.0435333,241.0435333,151.0435333,-6.65908051,SS17, Thu Jul 16 07:16:25 2015, 
595521.8064,5284177.316,47.70391244,-85.7267284,3,5,-1,Joint,82.97434998,319.6586914,319.6586914,229.6586914,-6.65908051,SS17, Thu Jul 16 07:16:34 2015, 
595522.1417,5284182.171,47.70395607,-85.72672287,3,5,-1,Joint,80.5554657,49.20596313,49.20596313,319.2059631,-6.58203888,SS17, Thu Jul 16 09:19:09 2015, 
595522.2715,5284183.841,47.70397108,-85.72672077,3,5,-1,Joint,65.58698273,0.86956781,0.86956781,270.8695679,-6.58203888,SS17, Thu Jul 16 09:18:40 2015, 
595522.2718,5284177.696,47.7039158,-85.72672212,3,5,-1,Flow Banding,16.08504295,159.6882324,159.6882324,69.68823242,-6.65908051,SS17, Thu Jul 16 07:18:27 2015, 
595522.5087,5284181.274,47.70394794,-85.72671818,4,5,-1,Joint,54.36737442,16.23591232,16.23591232,286.2359009,-6.58203888,SS17, Thu Jul 16 09:19:04 2015, 
595522.6998,5284181.892,47.70395347,-85.72671549,3,5,-1,Joint,79.65757751,308.914093,308.914093,218.914093,-6.58203888,SS17, Thu Jul 16 09:18:52 2015, 
595524.6396,5284177.908,47.70391735,-85.72669052,3,5,-1,Joint,84.54288483,316.9338989,316.9338989,226.9338989,-6.65908051,SS17, Thu Jul 16 07:16:11 2015, 
595524.6638,5284180.647,47.70394199,-85.72668959,3,5,-1,Joint,88.94699097,208.5145416,208.5145416,118.5145416,-6.58203888,SS17, Thu Jul 16 09:18:07 2015, 
595524.9795,5284184.016,47.70397225,-85.72668465,3,5,-1,Joint,83.42983246,289.3957825,289.3957825,199.3957825,-6.58203888,SS17, Thu Jul 16 09:18:24 2015, 
595527.3931,5284179.528,47.70393151,-85.72665347,4,5,-1,Joint,77.3210907,354.2215881,354.2215881,264.2215881,-6.58203888,SS17, Thu Jul 16 09:17:58 2015, 
595530.5275,5284178.251,47.70391957,-85.72661198,4,5,-1,Joint,87.35917664,111.3662033,111.3662033,21.36620331,-6.58203888,SS17, Thu Jul 16 09:17:44 2015, 
595531.721,5284176.813,47.70390645,-85.72659639,3,5,-1,Joint,86.69390869,301.8443298,301.8443298,211.8443298,-6.58203888,SS17, Thu Jul 16 09:17:22 2015, 
595532.2827,5284180.144,47.70393633,-85.72658817,3,5,-1,Joint,72.19172668,7.48781681,7.48781681,277.4878235,-6.58203888,SS17, Thu Jul 16 09:15:40 2015, 
595532.3483,5284178.826,47.70392447,-85.72658759,4,5,-1,Joint,86.25576782,132.3500519,132.3500519,42.35005188,-6.58203888,SS17, Thu Jul 16 09:15:21 2015, 
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,16.81428909,155.0715179,155.0715179,65.07151794,-6.58203888,SS17, Thu Jul 16 08:55:34 2015, 
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,20,174,180.5820389,84,-6.58203888,SS17, Thu Jul 16 08:55:34 2016,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,21,156,162.5820389,66,-6.58203888,SS17, Thu Jul 16 08:55:34 2017,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,17,160,166.5820389,70,-6.58203888,SS17, Thu Jul 16 08:55:34 2018,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,14,170,176.5820389,80,-6.58203888,SS17, Thu Jul 16 08:55:34 2019,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,15,169,175.5820389,79,-6.58203888,SS17, Thu Jul 16 08:55:34 2020,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,13,178,184.5820389,88,-6.58203888,SS17, Thu Jul 16 08:55:34 2021,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,15,160,166.5820389,70,-6.58203888,SS17, Thu Jul 16 08:55:34 2022,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,20,170,176.5820389,80,-6.58203888,SS17, Thu Jul 16 08:55:34 2023,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,25,159,165.5820389,69,-6.58203888,SS17, Thu Jul 16 08:55:34 2024,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,21,173,179.5820389,83,-6.58203888,SS17, Thu Jul 16 08:55:34 2025,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,23,161,167.5820389,71,-6.58203888,SS17, Thu Jul 16 08:55:34 2026,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,14,183,189.5820389,93,-6.58203888,SS17, Thu Jul 16 08:55:34 2027,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,14,181,187.5820389,91,-6.58203888,SS17, Thu Jul 16 08:55:34 2028,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,21,189,195.5820389,99,-6.58203888,SS17, Thu Jul 16 08:55:34 2029,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,18,177,183.5820389,87,-6.58203888,SS17, Thu Jul 16 08:55:34 2030,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,19,178,184.5820389,88,-6.58203888,SS17, Thu Jul 16 08:55:34 2031,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,19,170,176.5820389,80,-6.58203888,SS17, Thu Jul 16 08:55:34 2032,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,14,183,189.5820389,93,-6.58203888,SS17, Thu Jul 16 08:55:34 2033,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,18,177,183.5820389,87,-6.58203888,SS17, Thu Jul 16 08:55:34 2034,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,19,190,196.5820389,100,-6.58203888,SS17, Thu Jul 16 08:55:34 2035,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,18,177,183.5820389,87,-6.58203888,SS17, Thu Jul 16 08:55:34 2036,compass
595532.4817,5284169.953,47.70384463,-85.72658775,3,5,-1,Flow Banding,17,173,179.5820389,83,-6.58203888,SS17, Thu Jul 16 08:55:34 2037,compass
595532.5587,5284170.621,47.70385063,-85.72658658,4,5,-1,Joint,64.53488922,7.67513847,7.67513847,277.6751404,-6.58203888,South Shore Member, Thu Jul 16 09:11:13 2015, 
595533.1186,5284172.144,47.70386425,-85.72657879,4,5,-1,Joint,85.07450104,7.69979048,7.69979048,277.6997986,-6.65908051,SSc, Thu Jul 16 07:15:50 2015, 
595533.4115,5284172.694,47.70386915,-85.72657476,4,5,-1,Flow Banding,24.14635468,167.7183533,167.7183533,77.71835327,-6.65908051,SSc, Thu Jul 16 07:19:46 2015, 
595533.6733,5284170.928,47.70385323,-85.72657166,4,5,-1,Joint,67.09095764,298.112915,298.112915,208.112915,-6.58203888,South Shore Member, Thu Jul 16 09:12:06 2015, 
595533.8018,5284168.852,47.70383453,-85.7265704,4,5,-1,Flow Banding,10.67347908,177.190033,177.190033,87.19003296,-6.58203888,South Shore Member, Thu Jul 16 09:13:35 2015, 
595534.1847,5284170.042,47.70384518,-85.72656504,3,5,-1,Joint,83.49046326,241.2269287,241.2269287,151.2269287,-6.58203888,South Shore Member, Thu Jul 16 09:12:16 2015, 
595534.2899,5284170.151,47.70384614,-85.72656361,4,5,-1,Flow Banding,28.13150406,149.2757111,149.2757111,59.27571106,-6.58203888,South Shore Member, Thu Jul 16 08:55:14 2015, 
595535.7214,5284172.601,47.70386798,-85.726544,3,5,-1,Joint,89,248.4484863,248.4484863,158.4484863,-6.58203888,South Shore Member, Thu Jul 16 09:10:55 2015, 
595536.9593,5284171.145,47.70385469,-85.72652782,3,5,-1,Joint,64.88041687,7.31264544,7.31264544,277.3126526,-6.65908051,SSc, Thu Jul 16 07:13:58 2015, 
595536.9721,5284172.277,47.70386488,-85.7265274,3,5,-1,Joint,58.30172729,329.9053345,329.9053345,239.9053345,-6.58203888,South Shore Member, Thu Jul 16 09:06:02 2015, 
595537.3391,5284172.526,47.70386706,-85.72652246,3,5,-1,Joint,64.69487762,18.205513,18.205513,288.2055054,-6.58203888,South Shore Member, Thu Jul 16 09:05:56 2015, 
595537.412,5284172.298,47.703865,-85.72652154,3,5,-1,Joint,76.22648621,58.72624588,58.72624588,328.7262573,-6.58203888,South Shore Member, Thu Jul 16 09:05:50 2015, 
595537.5147,5284170.646,47.70385013,-85.72652053,3,5,-1,Joint,62.58453751,352.3409119,352.3409119,262.3409119,-6.65908051,SSc, Thu Jul 16 07:14:24 2015, 
595537.5147,5284170.646,47.70385013,-85.72652053,3,5,-1,Joint,58.67405701,3.66096354,3.66096354,273.6609497,-6.65908051,SSc, Thu Jul 16 07:14:16 2015, 
595537.5523,5284172.566,47.70386739,-85.72651961,3,5,-1,Joint,85.09046936,66.11723328,66.11723328,336.1172485,-6.58203888,South Shore Member, Thu Jul 16 09:05:45 2015,
595537.7325,5284169.257,47.70383759,-85.72651793,3,5,-1,Flow Banding,24.66375732,144.8145599,144.8145599,54.81455994,-6.58203888,South Shore Member, Thu Jul 16 08:59:56 2015, 
595537.8509,5284175.064,47.70388981,-85.72651508,3,5,-1,Joint,77.91538239,342.9895935,342.9895935,252.9895935,-6.58203888,South Shore Member, Thu Jul 16 09:10:45 2015, 
595539.3406,5284167.853,47.70382473,-85.72649681,3,5,-1,Joint,85.90997314,84.27310944,84.27310944,354.2731018,-6.65908051,SSc, Thu Jul 16 07:12:48 2015,
595539.5086,5284165.289,47.70380164,-85.72649513,3,5,-1,Flow Banding,20.90638542,184.9436646,184.9436646,94.94366455,-6.65908051,SSc, Thu Jul 16 07:12:18 2015, 
595539.917,5284171.049,47.70385339,-85.72648843,3,5,-1,Joint,85.36652374,315.8965454,315.8965454,225.8965454,-6.58203888,South Shore Member, Thu Jul 16 09:08:19 2015, 
595540.3226,5284172.011,47.70386199,-85.72648281,4,5,-1,Joint,61.70807648,274.1632385,274.1632385,184.1632385,-6.58203888,South Shore Member, Thu Jul 16 09:08:00 2015, 
595540.5231,5284170.533,47.70384866,-85.72648047,3,5,-1,Joint,82.21281433,285.1170044,285.1170044,195.1170044,-6.65908051,SSc, Thu Jul 16 07:13:10 2015, 
595540.5896,5284171.843,47.70386043,-85.72647929,4,5,-1,Joint,76.85445404,54.45373154,54.45373154,324.4537354,-6.58203888,South Shore Member, Thu Jul 16 09:07:52 2015, 
595541.7177,5284171.708,47.70385905,-85.72646429,3,5,-1,Joint,85.7515564,79.84964752,79.84964752,349.8496399,-6.58203888,South Shore Member, Thu Jul 16 09:10:27 2015, 
595542.1704,5284170.187,47.70384531,-85.72645859,3,5,-1,Joint,84.40302277,309.8771668,309.8771668,219.8771668,-6.58203888,South Shore Member, Thu Jul 16 09:10:16 2015, 
595542.3578,5284170.647,47.70384941,-85.72645599,4,5,-1,Joint,66.97616577,345.1773071,345.1773071,255.1773071,-6.58203888,South Shore Member, Thu Jul 16 09:08:12 2015, 
595547.4289,5284169.402,47.70383747,-85.72638868,4,5,-1,Joint,74.45278931,3.18198133,3.18198133,273.1819763,-6.58203888,South Shore Member, Thu Jul 16 09:09:44 2015, 
595547.4289,5284169.402,47.70383747,-85.72638868,4,5,-1,Joint,67.96539307,33.30153656,33.30153656,303.3015442,-6.58203888,South Shore Member, Thu Jul 16 09:09:25 2015, 
601156.9682,5286558.914,47.72447732,-85.65108173,6,5,-1,Bedding,22.59507179,229.1898651,229.1898651,139.1898651,-6.58203888,SS15, Sat Jul 11 10:44:58 2015, 
601157.2817,5286558.607,47.72447451,-85.65107762,4,5,-1,Bedding,28.47870445,238.1802826,238.1802826,148.1802826,-6.58203888,SS15, Sat Jul 11 10:44:12 2015, Siltstone 
601157.9792,5286558.629,47.72447459,-85.65106831,6,5,-1,Bedding,24.61708832,237.1077881,237.1077881,147.1077881,-6.58203888,SS15, Sat Jul 11 10:44:42 2015, 
601158.2113,5286550.363,47.7244002,-85.65106714,3,5,-1,Bedding,10,257,263.5820389,173.5820389,-6.58203888,SS15, Wed Jul 15 16:47:21 2015,compass
601158.2113,5286550.363,47.7244002,-85.65106714,3,5,-1,Bedding,25,258,264.5820389,174.5820389,-6.58203888,SS15, Wed Jul 15 16:47:21 2015,compass
601158.2113,5286550.363,47.7244002,-85.65106714,3,5,-1,Bedding,23,225,231.5820389,141.5820389,-6.58203888,SS15, Wed Jul 15 16:47:21 2015,compass
601158.2113,5286550.363,47.7244002,-85.65106714,3,5,-1,Bedding,14,202,208.5820389,118.5820389,-6.58203888,SS15, Wed Jul 15 16:47:21 2015,compass
