tab 	pmag_specimens
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_n	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_flag	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
	This study	Two Island River	SLB07.8	SLB07	SLB07.8a	SLB07.8a:LP-DIR-T	hargrave 2015-11-08 11:08:12	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	868	K		2	hem	u	0.3	291.0	l	g	40.6	1.0	8	0
	This study	Two Island River	SLB07.8	SLB07	SLB07.8a	SLB07.8a:LP-DIR-T	hargrave 2015-11-08 11:08:12	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	573	K		2	mag	u	1.4	286.2	l	g	55.2	3.1	11	100
	This study	Two Island River	SLB07.8	SLB07	SLB07.8a	SLB07.8a:LP-DIR-T	hargrave 2015-11-08 11:08:12	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	868	K		2	hem	u	0.3	282.8	l	g	56.0	1.0	8	100
	This study	Two Island River	SLB07.9	SLB07	SLB07.9a	SLB07.9a:LP-DIR-T	hargrave 2015-11-08 11:09:48	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		2	mag	u	5.1	255.2	l	g	49.8	7.8	11	-1
	This study	Two Island River	SLB07.9	SLB07	SLB07.9a	SLB07.9a:LP-DIR-T	hargrave 2015-11-08 11:09:48	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	868	K		2	hem	u	0.9	260.9	l	g	49.9	1.2	8	-1
	This study	Two Island River	SLB07.9	SLB07	SLB07.9a	SLB07.9a:LP-DIR-T	hargrave 2015-11-08 11:09:48	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		2	mag	u	5.1	266.4	l	g	50.8	7.8	11	0
	This study	Two Island River	SLB07.9	SLB07	SLB07.9a	SLB07.9a:LP-DIR-T	hargrave 2015-11-08 11:09:48	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	868	K		2	hem	u	0.9	271.4	l	g	48.9	1.2	8	0
	This study	Two Island River	SLB07.9	SLB07	SLB07.9a	SLB07.9a:LP-DIR-T	hargrave 2015-11-08 11:09:48	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	573	K		2	mag	u	5.1	245.6	l	g	60.5	7.8	11	100
	This study	Two Island River	SLB07.9	SLB07	SLB07.9a	SLB07.9a:LP-DIR-T	hargrave 2015-11-08 11:09:48	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	868	K		2	hem	u	0.9	253.0	l	g	60.0	1.2	8	100
	This study	Two Island River	SLB08.10	SLB08	SLB08.10a	SLB08.10a:LP-DIR-T	hargrave 2015-11-08 11:30:10	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	853	K		2	hem	u	0.3	244.7	l	g	39.0	1.9	9	-1
	This study	Two Island River	SLB08.10	SLB08	SLB08.10a	SLB08.10a:LP-DIR-T	hargrave 2015-11-08 11:30:10	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	473	K		2	mag	u	3.7	250.5	l	g	39.7	8.7	13	-1
	This study	Two Island River	SLB08.10	SLB08	SLB08.10a	SLB08.10a:LP-DIR-T	hargrave 2015-11-08 11:30:10	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	853	K		2	hem	u	0.3	290.0	l	g	38.4	1.9	9	0
	This study	Two Island River	SLB08.10	SLB08	SLB08.10a	SLB08.10a:LP-DIR-T	hargrave 2015-11-08 11:30:10	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	473	K		2	mag	u	3.7	292.3	l	g	34.3	8.7	13	0
	This study	Two Island River	SLB08.10	SLB08	SLB08.10a	SLB08.10a:LP-DIR-T	hargrave 2015-11-08 11:30:10	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	853	K		2	hem	u	0.3	282.2	l	g	53.8	1.9	9	100
	This study	Two Island River	SLB08.10	SLB08	SLB08.10a	SLB08.10a:LP-DIR-T	hargrave 2015-11-08 11:30:10	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	473	K		2	mag	u	3.7	286.4	l	g	50.0	8.7	13	100
	This study	Two Island River	SLB08.1	SLB08	SLB08.1a	SLB08.1a:LP-DIR-T	hargrave 2015-11-08 11:14:47	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	673	K		2	mag	u	0.1	222.4	l	g	-14.0	1.9	18	-1
	This study	Two Island River	SLB08.1	SLB08	SLB08.1a	SLB08.1a:LP-DIR-T	hargrave 2015-11-08 11:14:47	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	853	K		2	hem	u	0.2	222.3	l	g	-13.9	1.0	9	-1
	This study	Two Island River	SLB08.1	SLB08	SLB08.1a	SLB08.1a:LP-DIR-T	hargrave 2015-11-08 11:14:47	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	673	K		2	mag	u	0.1	290.1	l	g	39.6	1.9	18	0
	This study	Two Island River	SLB08.1	SLB08	SLB08.1a	SLB08.1a:LP-DIR-T	hargrave 2015-11-08 11:14:47	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	853	K		2	hem	u	0.2	290.1	l	g	39.7	1.0	9	0
	This study	Two Island River	SLB08.1	SLB08	SLB08.1a	SLB08.1a:LP-DIR-T	hargrave 2015-11-08 11:14:47	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	673	K		2	mag	u	0.1	282.0	l	g	54.9	1.9	18	100
	This study	Two Island River	SLB08.1	SLB08	SLB08.1a	SLB08.1a:LP-DIR-T	hargrave 2015-11-08 11:14:47	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	853	K		2	hem	u	0.2	282.0	l	g	55.0	1.0	9	100
	This study	Two Island River	SLB08.2	SLB08	SLB08.2a	SLB08.2a:LP-DIR-T	hargrave 2015-11-08 11:16:27	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	673	K		2	mag	u	0.1	220.5	l	g	-13.2	2.0	18	-1
	This study	Two Island River	SLB08.2	SLB08	SLB08.2a	SLB08.2a:LP-DIR-T	hargrave 2015-11-08 11:16:27	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	853	K		2	hem	u	0.2	220.6	l	g	-13.2	2.3	9	-1
	This study	Two Island River	SLB08.2	SLB08	SLB08.2a	SLB08.2a:LP-DIR-T	hargrave 2015-11-08 11:16:27	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	673	K		2	mag	u	0.1	291.2	l	g	42.0	2.0	18	0
	This study	Two Island River	SLB08.2	SLB08	SLB08.2a	SLB08.2a:LP-DIR-T	hargrave 2015-11-08 11:16:27	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	853	K		2	hem	u	0.2	291.3	l	g	42.0	2.3	9	0
	This study	Two Island River	SLB08.2	SLB08	SLB08.2a	SLB08.2a:LP-DIR-T	hargrave 2015-11-08 11:16:27	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	673	K		2	mag	u	0.1	282.6	l	g	57.5	2.0	18	100
	This study	Two Island River	SLB08.2	SLB08	SLB08.2a	SLB08.2a:LP-DIR-T	hargrave 2015-11-08 11:16:27	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	853	K		2	hem	u	0.2	282.7	l	g	57.5	2.3	9	100
	This study	Two Island River	SLB08.3	SLB08	SLB08.3a	SLB08.3a:LP-DIR-T	hargrave 2015-11-08 11:18:05	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	673	K		2	mag	u	0.4	223.7	l	g	5.1	2.9	18	-1
	This study	Two Island River	SLB08.3	SLB08	SLB08.3a	SLB08.3a:LP-DIR-T	hargrave 2015-11-08 11:18:05	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	853	K		2	hem	u	0.3	221.9	l	g	5.1	0.5	9	-1
	This study	Two Island River	SLB08.3	SLB08	SLB08.3a	SLB08.3a:LP-DIR-T	hargrave 2015-11-08 11:18:05	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	673	K		2	mag	u	0.4	290.9	l	g	40.7	2.9	18	0
	This study	Two Island River	SLB08.3	SLB08	SLB08.3a	SLB08.3a:LP-DIR-T	hargrave 2015-11-08 11:18:05	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	853	K		2	hem	u	0.3	289.4	l	g	42.1	0.5	9	0
	This study	Two Island River	SLB08.3	SLB08	SLB08.3a	SLB08.3a:LP-DIR-T	hargrave 2015-11-08 11:18:05	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	673	K		2	mag	u	0.4	282.7	l	g	56.1	2.9	18	100
	This study	Two Island River	SLB08.3	SLB08	SLB08.3a	SLB08.3a:LP-DIR-T	hargrave 2015-11-08 11:18:05	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	853	K		2	hem	u	0.3	280.1	l	g	57.3	0.5	9	100
	This study	Two Island River	SLB08.4	SLB08	SLB08.4a	SLB08.4a:LP-DIR-T	hargrave 2015-11-08 11:19:47	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	673	K		2	mag	u	0.7	217.8	l	g	-8.5	2.6	18	-1
	This study	Two Island River	SLB08.4	SLB08	SLB08.4a	SLB08.4a:LP-DIR-T	hargrave 2015-11-08 11:19:47	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	853	K		2	hem	u	0.6	217.2	l	g	-8.2	1.6	9	-1
	This study	Two Island River	SLB08.4	SLB08	SLB08.4a	SLB08.4a:LP-DIR-T	hargrave 2015-11-08 11:19:47	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	673	K		2	mag	u	0.7	290.2	l	g	40.2	2.6	18	0
	This study	Two Island River	SLB08.4	SLB08	SLB08.4a	SLB08.4a:LP-DIR-T	hargrave 2015-11-08 11:19:47	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	853	K		2	hem	u	0.6	290.0	l	g	40.8	1.6	9	0
	This study	Two Island River	SLB08.4	SLB08	SLB08.4a	SLB08.4a:LP-DIR-T	hargrave 2015-11-08 11:19:47	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	673	K		2	mag	u	0.7	281.9	l	g	55.5	2.6	18	100
	This study	Two Island River	SLB08.4	SLB08	SLB08.4a	SLB08.4a:LP-DIR-T	hargrave 2015-11-08 11:19:47	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	853	K		2	hem	u	0.6	281.4	l	g	56.1	1.6	9	100
	This study	Two Island River	SLB08.5	SLB08	SLB08.5a	SLB08.5a:LP-DIR-T	hargrave 2015-11-08 11:21:31	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	673	K		2	mag	u	0.2	89.0	l	b	7.4	2.1	19	-1
	This study	Two Island River	SLB08.5	SLB08	SLB08.5a	SLB08.5a:LP-DIR-T	hargrave 2015-11-08 11:21:31	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	853	K		2	hem	u	0.5	88.8	l	b	7.5	1.9	9	-1
	This study	Two Island River	SLB08.5	SLB08	SLB08.5a	SLB08.5a:LP-DIR-T	hargrave 2015-11-08 11:21:31	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	673	K		2	mag	u	0.2	152.6	l	b	2.6	2.1	19	0
	This study	Two Island River	SLB08.5	SLB08	SLB08.5a	SLB08.5a:LP-DIR-T	hargrave 2015-11-08 11:21:31	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	853	K		2	hem	u	0.5	152.4	l	b	2.4	1.9	9	0
	This study	Two Island River	SLB08.5	SLB08	SLB08.5a	SLB08.5a:LP-DIR-T	hargrave 2015-11-08 11:21:31	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	673	K		2	mag	u	0.2	153.1	l	b	-13.3	2.1	19	100
	This study	Two Island River	SLB08.5	SLB08	SLB08.5a	SLB08.5a:LP-DIR-T	hargrave 2015-11-08 11:21:31	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	853	K		2	hem	u	0.5	153.0	l	b	-13.5	1.9	9	100
	This study	Two Island River	SLB08.6	SLB08	SLB08.6a	SLB08.6a:LP-DIR-T	hargrave 2015-11-08 11:23:13	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	673	K		2	mag	u	0.3	225.2	l	g	-7.3	3.2	20	-1
	This study	Two Island River	SLB08.6	SLB08	SLB08.6a	SLB08.6a:LP-DIR-T	hargrave 2015-11-08 11:23:13	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	853	K		2	hem	u	0.1	226.1	l	g	-7.4	1.2	9	-1
	This study	Two Island River	SLB08.6	SLB08	SLB08.6a	SLB08.6a:LP-DIR-T	hargrave 2015-11-08 11:23:13	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	673	K		2	mag	u	0.3	290.0	l	g	37.8	3.2	20	0
	This study	Two Island River	SLB08.6	SLB08	SLB08.6a	SLB08.6a:LP-DIR-T	hargrave 2015-11-08 11:23:13	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	853	K		2	hem	u	0.1	290.5	l	g	37.0	1.2	9	0
	This study	Two Island River	SLB08.6	SLB08	SLB08.6a	SLB08.6a:LP-DIR-T	hargrave 2015-11-08 11:23:13	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	673	K		2	mag	u	0.3	282.4	l	g	53.2	3.2	20	100
	This study	Two Island River	SLB08.6	SLB08	SLB08.6a	SLB08.6a:LP-DIR-T	hargrave 2015-11-08 11:23:13	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	853	K		2	hem	u	0.1	283.3	l	g	52.4	1.2	9	100
	This study	Two Island River	SLB08.7	SLB08	SLB08.7a	SLB08.7a:LP-DIR-T	hargrave 2015-11-08 11:24:55	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	673	K		2	mag	u	0.4	222.2	l	g	2.0	3.6	19	-1
	This study	Two Island River	SLB08.7	SLB08	SLB08.7a	SLB08.7a:LP-DIR-T	hargrave 2015-11-08 11:24:55	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	853	K		2	hem	u	0.3	220.3	l	g	2.0	2.1	9	-1
	This study	Two Island River	SLB08.7	SLB08	SLB08.7a	SLB08.7a:LP-DIR-T	hargrave 2015-11-08 11:24:55	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	673	K		2	mag	u	0.4	287.9	l	g	40.7	3.6	19	0
	This study	Two Island River	SLB08.7	SLB08	SLB08.7a	SLB08.7a:LP-DIR-T	hargrave 2015-11-08 11:24:55	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	853	K		2	hem	u	0.3	286.2	l	g	42.2	2.1	9	0
	This study	Two Island River	SLB08.7	SLB08	SLB08.7a	SLB08.7a:LP-DIR-T	hargrave 2015-11-08 11:24:55	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	673	K		2	mag	u	0.4	278.6	l	g	55.7	3.6	19	100
	This study	Two Island River	SLB08.7	SLB08	SLB08.7a	SLB08.7a:LP-DIR-T	hargrave 2015-11-08 11:24:55	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	853	K		2	hem	u	0.3	275.9	l	g	56.9	2.1	9	100
	This study	Two Island River	SLB08.8	SLB08	SLB08.8a	SLB08.8a:LP-DIR-T	hargrave 2015-11-08 11:26:31	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	673	K		2	mag	u	0.1	221.9	l	g	-10.9	3.7	19	-1
	This study	Two Island River	SLB08.8	SLB08	SLB08.8a	SLB08.8a:LP-DIR-T	hargrave 2015-11-08 11:26:31	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	853	K		2	hem	u	0.3	221.8	l	g	-10.9	1.7	9	-1
	This study	Two Island River	SLB08.8	SLB08	SLB08.8a	SLB08.8a:LP-DIR-T	hargrave 2015-11-08 11:26:31	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	673	K		2	mag	u	0.1	289.2	l	g	45.7	3.7	19	0
	This study	Two Island River	SLB08.8	SLB08	SLB08.8a	SLB08.8a:LP-DIR-T	hargrave 2015-11-08 11:26:31	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	853	K		2	hem	u	0.3	289.1	l	g	45.8	1.7	9	0
	This study	Two Island River	SLB08.8	SLB08	SLB08.8a	SLB08.8a:LP-DIR-T	hargrave 2015-11-08 11:26:31	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	673	K		2	mag	u	0.1	278.3	l	g	60.8	3.7	19	100
	This study	Two Island River	SLB08.8	SLB08	SLB08.8a	SLB08.8a:LP-DIR-T	hargrave 2015-11-08 11:26:31	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	853	K		2	hem	u	0.3	278.2	l	g	60.9	1.7	9	100
	This study	Two Island River	SLB08.9	SLB08	SLB08.9a	SLB08.9a:LP-DIR-T	hargrave 2015-11-08 11:28:09	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	673	K		2	mag	u	0.4	226.9	l	g	-10.7	2.7	19	-1
	This study	Two Island River	SLB08.9	SLB08	SLB08.9a	SLB08.9a:LP-DIR-T	hargrave 2015-11-08 11:28:09	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	853	K		2	hem	u	0.9	226.9	l	g	-10.5	2.1	9	-1
	This study	Two Island River	SLB08.9	SLB08	SLB08.9a	SLB08.9a:LP-DIR-T	hargrave 2015-11-08 11:28:09	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	673	K		2	mag	u	0.4	289.2	l	g	41.4	2.7	19	0
	This study	Two Island River	SLB08.9	SLB08	SLB08.9a	SLB08.9a:LP-DIR-T	hargrave 2015-11-08 11:28:09	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	853	K		2	hem	u	0.9	289.5	l	g	41.4	2.1	9	0
	This study	Two Island River	SLB08.9	SLB08	SLB08.9a	SLB08.9a:LP-DIR-T	hargrave 2015-11-08 11:28:09	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	673	K		2	mag	u	0.4	280.2	l	g	56.6	2.7	19	100
	This study	Two Island River	SLB08.9	SLB08	SLB08.9a	SLB08.9a:LP-DIR-T	hargrave 2015-11-08 11:28:09	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	853	K		2	hem	u	0.9	280.5	l	g	56.6	2.1	9	100
	This study	Two Island River	SLB09.1	SLB09	SLB09.1a	SLB09.1a:LP-DIR-T	hargrave 2015-11-09 09:48:11	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		2	mag	u	0.9	231.8	l	g	55.8	2.7	13	-1
	This study	Two Island River	SLB09.1	SLB09	SLB09.1a	SLB09.1a:LP-DIR-T	hargrave 2015-11-09 09:48:11	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	868	K		2	hem	u	0.3	231.2	l	g	55.2	0.8	8	-1
	This study	Two Island River	SLB09.1	SLB09	SLB09.1a	SLB09.1a:LP-DIR-T	hargrave 2015-11-09 09:48:11	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		2	mag	u	0.9	288.7	l	g	42.5	2.7	13	0
	This study	Two Island River	SLB09.1	SLB09	SLB09.1a	SLB09.1a:LP-DIR-T	hargrave 2015-11-09 09:48:11	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	868	K		2	hem	u	0.3	288.1	l	g	43.0	0.8	8	0
	This study	Two Island River	SLB09.1	SLB09	SLB09.1a	SLB09.1a:LP-DIR-T	hargrave 2015-11-09 09:48:11	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	573	K		2	mag	u	0.9	279.1	l	g	57.5	2.7	13	100
	This study	Two Island River	SLB09.1	SLB09	SLB09.1a	SLB09.1a:LP-DIR-T	hargrave 2015-11-09 09:48:11	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	868	K		2	hem	u	0.3	278.0	l	g	57.9	0.8	8	100
	This study	Two Island River	SLB09.3	SLB09	SLB09.3a	SLB09.3a:LP-DIR-T	hargrave 2015-11-09 09:49:53	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		2	mag	u	1.0	233.7	l	g	35.1	3.6	11	-1
	This study	Two Island River	SLB09.3	SLB09	SLB09.3a	SLB09.3a:LP-DIR-T	hargrave 2015-11-09 09:49:53	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	868	K		2	hem	u	0.2	231.6	l	g	35.9	2.4	8	-1
	This study	Two Island River	SLB09.3	SLB09	SLB09.3a	SLB09.3a:LP-DIR-T	hargrave 2015-11-09 09:49:53	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		2	mag	u	1.0	247.4	l	g	48.1	3.6	11	0
	This study	Two Island River	SLB09.3	SLB09	SLB09.3a	SLB09.3a:LP-DIR-T	hargrave 2015-11-09 09:49:53	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	868	K		2	hem	u	0.2	246.1	l	g	49.8	2.4	8	0
	This study	Two Island River	SLB09.3	SLB09	SLB09.3a	SLB09.3a:LP-DIR-T	hargrave 2015-11-09 09:49:53	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	573	K		2	mag	u	1.0	227.3	l	g	52.7	3.6	11	100
	This study	Two Island River	SLB09.3	SLB09	SLB09.3a	SLB09.3a:LP-DIR-T	hargrave 2015-11-09 09:49:53	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	868	K		2	hem	u	0.2	224.8	l	g	53.8	2.4	8	100
	This study	Two Island River	SLB09.4	SLB09	SLB09.4a	SLB09.4a:LP-DIR-T	hargrave 2015-11-09 09:51:27	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		2	mag	u	0.9	238.2	l	g	34.3	7.2	11	-1
	This study	Two Island River	SLB09.4	SLB09	SLB09.4a	SLB09.4a:LP-DIR-T	hargrave 2015-11-09 09:51:27	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	868	K		2	hem	u	0.6	237.9	l	g	33.6	0.5	8	-1
	This study	Two Island River	SLB09.4	SLB09	SLB09.4a	SLB09.4a:LP-DIR-T	hargrave 2015-11-09 09:51:27	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		2	mag	u	0.9	285.7	l	g	45.4	7.2	11	0
	This study	Two Island River	SLB09.4	SLB09	SLB09.4a	SLB09.4a:LP-DIR-T	hargrave 2015-11-09 09:51:27	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	868	K		2	hem	u	0.6	284.7	l	g	45.1	0.5	8	0
	This study	Two Island River	SLB09.4	SLB09	SLB09.4a	SLB09.4a:LP-DIR-T	hargrave 2015-11-09 09:51:27	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	573	K		2	mag	u	0.9	273.7	l	g	59.9	7.2	11	100
	This study	Two Island River	SLB09.4	SLB09	SLB09.4a	SLB09.4a:LP-DIR-T	hargrave 2015-11-09 09:51:27	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	868	K		2	hem	u	0.6	272.5	l	g	59.4	0.5	8	100
	This study	Two Island River	SLB09.5	SLB09	SLB09.5a	SLB09.5a:LP-DIR-T	hargrave 2015-11-09 09:52:57	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		2	mag	u	0.9	242.7	l	g	34.7	4.1	11	-1
	This study	Two Island River	SLB09.5	SLB09	SLB09.5a	SLB09.5a:LP-DIR-T	hargrave 2015-11-09 09:52:57	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	868	K		2	hem	u	1.0	241.9	l	g	34.1	1.0	8	-1
	This study	Two Island River	SLB09.5	SLB09	SLB09.5a	SLB09.5a:LP-DIR-T	hargrave 2015-11-09 09:52:57	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		2	mag	u	0.9	289.0	l	g	42.7	4.1	11	0
	This study	Two Island River	SLB09.5	SLB09	SLB09.5a	SLB09.5a:LP-DIR-T	hargrave 2015-11-09 09:52:57	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	868	K		2	hem	u	1.0	287.9	l	g	42.8	1.0	8	0
	This study	Two Island River	SLB09.5	SLB09	SLB09.5a	SLB09.5a:LP-DIR-T	hargrave 2015-11-09 09:52:57	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	573	K		2	mag	u	0.9	279.4	l	g	57.8	4.1	11	100
	This study	Two Island River	SLB09.5	SLB09	SLB09.5a	SLB09.5a:LP-DIR-T	hargrave 2015-11-09 09:52:57	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	953	868	K		2	hem	u	1.0	277.8	l	g	57.8	1.0	8	100
	This study	Two Island River	SLB09.6	SLB09	SLB09.6a	SLB09.6a:LP-DIR-T	hargrave 2015-11-09 09:54:24	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		2	mag	u	1.1	277.7	l	g	44.6	4.6	11	-1
	This study	Two Island River	SLB09.6	SLB09	SLB09.6a	SLB09.6a:LP-DIR-T	hargrave 2015-11-09 09:54:24	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	953	868	K		2	hem	u	0.7	273.9	l	g	44.2	0.6	8	-1
	This study	Two Island River	SLB09.6	SLB09	SLB09.6a	SLB09.6a:LP-DIR-T	hargrave 2015-11-09 09:54:24	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		2	mag	u	1.1	303.3	l	g	30.2	4.6	11	0
	This study	Two Island River	SLB09.6	SLB09	SLB09.6a	SLB09.6a:LP-DIR-T	hargrave 2015-11-09 09:54:24	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	953	868	K		2	hem	u	0.7	300.6	l	g	31.8	0.6	8	0
	This study	Two Island River	SLB09.6	SLB09	SLB09.6a	SLB09.6a:LP-DIR-T	hargrave 2015-11-09 09:54:24	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	573	K		2	mag	u	1.1	300.9	l	g	47.0	4.6	11	100
