tab 	er_locations
location_type	er_citation_names	location_end_lat	location_begin_lon	er_location_name	location_begin_lat	location_end_lon
Region	This study	47.7244	274.044128	Michipicoten Island	47.7022	274.3519
Outcrop	This study	47.53669	269.06	Two Island River	47.524091	269.07756
>>>>>>>>>>
tab 	er_samples
er_formation_name	sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_bed_dip	sample_lat	sample_azimuth	er_location_name	sample_declination_correction	sample_height	sample_dip	sample_type	magic_method_codes	sample_lon	sample_class
0	This study	-02.9	246.3	0	pmagpy-3.2.1	u	SLB34.2		Two Island River	798.0	SLB34.2a	273	5.78e-06	1.59e-07	2.80e-08	4.65e-08	SLB34.2a:LP-DIR-T	10	SLB34	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-03.0	247.0	0	pmagpy-3.2.1	u	SLB34.2		Two Island River	823.0	SLB34.2a	273	5.33e-06	1.55e-07	7.05e-08	8.60e-08	SLB34.2a:LP-DIR-T	11	SLB34	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-03.1	247.2	0	pmagpy-3.2.1	u	SLB34.2		Two Island River	833.0	SLB34.2a	273	4.69e-06	1.25e-07	5.73e-08	9.78e-08	SLB34.2a:LP-DIR-T	12	SLB34	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-03.1	244.2	0	pmagpy-3.2.1	u	SLB34.2		Two Island River	843.0	SLB34.2a	273	4.53e-06	1.03e-07	1.16e-07	1.84e-07	SLB34.2a:LP-DIR-T	13	SLB34	1	3.0	g	LT-T-Z:LP-DIR-T
0	This study	-02.9	244.6	0	pmagpy-3.2.1	u	SLB34.2		Two Island River	848.0	SLB34.2a	273	3.82e-06	8.79e-08	1.72e-07	3.40e-07	SLB34.2a:LP-DIR-T	14	SLB34	1	5.8	g	LT-T-Z:LP-DIR-T
0	This study	-03.2	246.9	0	pmagpy-3.2.1	u	SLB34.2		Two Island River	853.0	SLB34.2a	273	3.30e-06	8.48e-08	2.02e-08	6.26e-08	SLB34.2a:LP-DIR-T	15	SLB34	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-02.0	249.9	0	pmagpy-3.2.1	u	SLB34.2		Two Island River	868.0	SLB34.2a	273	3.07e-06	5.77e-08	4.75e-08	1.22e-07	SLB34.2a:LP-DIR-T	16	SLB34	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	-02.9	248.3	0	pmagpy-3.2.1	u	SLB34.2		Two Island River	883.0	SLB34.2a	273	9.96e-07	1.49e-08	1.10e-08	1.88e-08	SLB34.2a:LP-DIR-T	17	SLB34	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-01.9	247.1	0	pmagpy-3.2.1	u	SLB34.2		Two Island River	898.0	SLB34.2a	273	8.71e-07	1.43e-08	1.05e-08	2.50e-08	SLB34.2a:LP-DIR-T	18	SLB34	1	2.0	b	LT-T-Z:LP-DIR-T
0	This study	-01.9	246.8	0	pmagpy-3.2.1	u	SLB34.2		Two Island River	898.0	SLB34.2a	273	8.71e-07	1.37e-08	1.19e-08	2.94e-08	SLB34.2a:LP-DIR-T	19	SLB34	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-04.0	245.8	0	pmagpy-3.2.1	u	SLB34.2		Two Island River	913.0	SLB34.2a	273	4.19e-07	4.34e-09	3.22e-09	6.84e-09	SLB34.2a:LP-DIR-T	20	SLB34	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-03.4	248.0	0	pmagpy-3.2.1	u	SLB34.2		Two Island River	928.0	SLB34.2a	273	3.70e-07	1.19e-08	7.77e-09	1.83e-08	SLB34.2a:LP-DIR-T	21	SLB34	1	3.6	g	LT-T-Z:LP-DIR-T
0	This study	-04.8	247.0	0	pmagpy-3.2.1	u	SLB34.2		Two Island River	938.0	SLB34.2a	273	3.19e-07	1.00e-08	4.09e-09	8.06e-09	SLB34.2a:LP-DIR-T	22	SLB34	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	-03.3	249.8	0	pmagpy-3.2.1	u	SLB34.2		Two Island River	948.0	SLB34.2a	273	2.66e-07	7.22e-09	2.18e-09	6.42e-09	SLB34.2a:LP-DIR-T	23	SLB34	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-03.8	248.1	0	pmagpy-3.2.1	u	SLB34.2		Two Island River	953.0	SLB34.2a	273	2.69e-07	7.41e-09	8.36e-10	1.79e-09	SLB34.2a:LP-DIR-T	24	SLB34	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-05.1	238.8	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	273	SLB34.3a	273	6.03e-06	2.78e-08	1.85e-08	2.56e-08	SLB34.3a:LP-DIR-T	1	SLB34	1	0.4	g	LT-NO:LP-DIR-T
0	This study	-05.1	238.6	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	77	SLB34.3a	273	5.90e-06	2.42e-08	6.43e-08	1.17e-07	SLB34.3a:LP-DIR-T	2	SLB34	1	1.3	g	LT-LT-Z:LP-DIR-T
0	This study	-05.1	237.4	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	373.0	SLB34.3a	273	5.87e-06	2.17e-08	9.21e-08	1.37e-07	SLB34.3a:LP-DIR-T	3	SLB34	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-05.3	238.6	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	473.0	SLB34.3a	273	5.61e-06	2.10e-08	1.32e-07	1.70e-07	SLB34.3a:LP-DIR-T	4	SLB34	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-05.7	241.8	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	573.0	SLB34.3a	273	5.36e-06	2.29e-08	2.25e-08	2.75e-08	SLB34.3a:LP-DIR-T	5	SLB34	1	0.4	g	LT-T-Z:LP-DIR-T
0	This study	-05.9	239.4	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	673.0	SLB34.3a	273	5.16e-06	1.66e-08	4.87e-08	8.87e-08	SLB34.3a:LP-DIR-T	6	SLB34	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-06.1	237.9	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	723.0	SLB34.3a	273	5.01e-06	1.76e-08	9.11e-08	1.50e-07	SLB34.3a:LP-DIR-T	7	SLB34	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-06.1	239.8	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	748.0	SLB34.3a	273	4.84e-06	1.64e-08	1.11e-07	1.56e-07	SLB34.3a:LP-DIR-T	8	SLB34	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-06.2	240.4	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	773.0	SLB34.3a	273	4.66e-06	1.63e-08	5.18e-08	1.23e-07	SLB34.3a:LP-DIR-T	9	SLB34	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-06.2	242.3	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	798.0	SLB34.3a	273	4.43e-06	1.31e-08	1.63e-08	4.32e-08	SLB34.3a:LP-DIR-T	10	SLB34	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-06.0	241.4	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	823.0	SLB34.3a	273	4.00e-06	1.77e-08	1.67e-07	2.80e-07	SLB34.3a:LP-DIR-T	11	SLB34	1	4.7	g	LT-T-Z:LP-DIR-T
0	This study	-05.9	242.3	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	833.0	SLB34.3a	273	3.48e-06	1.49e-08	8.91e-08	1.72e-07	SLB34.3a:LP-DIR-T	12	SLB34	1	3.2	g	LT-T-Z:LP-DIR-T
0	This study	-06.0	238.6	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	843.0	SLB34.3a	273	3.33e-06	1.25e-08	5.56e-08	8.48e-08	SLB34.3a:LP-DIR-T	13	SLB34	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-05.8	241.5	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	848.0	SLB34.3a	273	2.84e-06	8.86e-09	1.11e-07	2.10e-07	SLB34.3a:LP-DIR-T	14	SLB34	1	4.8	g	LT-T-Z:LP-DIR-T
0	This study	-06.1	239.6	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	853.0	SLB34.3a	273	2.46e-06	8.42e-09	1.94e-08	4.25e-08	SLB34.3a:LP-DIR-T	15	SLB34	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-05.0	240.1	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	868.0	SLB34.3a	273	2.19e-06	2.72e-08	4.73e-08	9.68e-08	SLB34.3a:LP-DIR-T	16	SLB34	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	-05.8	240.2	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	883.0	SLB34.3a	273	9.98e-07	1.04e-08	7.66e-09	1.48e-08	SLB34.3a:LP-DIR-T	17	SLB34	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-05.5	240.2	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	898.0	SLB34.3a	273	7.56e-07	7.53e-09	5.29e-09	4.72e-09	SLB34.3a:LP-DIR-T	18	SLB34	1	0.8	b	LT-T-Z:LP-DIR-T
0	This study	-05.6	241.1	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	898.0	SLB34.3a	273	7.57e-07	6.82e-09	1.17e-08	1.49e-08	SLB34.3a:LP-DIR-T	19	SLB34	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-07.4	241.8	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	913.0	SLB34.3a	273	3.83e-07	4.72e-09	5.65e-09	1.00e-08	SLB34.3a:LP-DIR-T	20	SLB34	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-07.3	242.2	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	928.0	SLB34.3a	273	3.33e-07	1.71e-09	7.90e-09	1.51e-08	SLB34.3a:LP-DIR-T	21	SLB34	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	-08.7	238.1	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	938.0	SLB34.3a	273	2.86e-07	6.94e-10	3.15e-09	5.39e-09	SLB34.3a:LP-DIR-T	22	SLB34	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-06.9	241.7	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	948.0	SLB34.3a	273	2.52e-07	9.93e-10	1.44e-09	2.00e-09	SLB34.3a:LP-DIR-T	23	SLB34	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-07.4	240.2	0	pmagpy-3.2.1	u	SLB34.3		Two Island River	953.0	SLB34.3a	273	2.54e-07	1.12e-09	1.64e-09	2.84e-09	SLB34.3a:LP-DIR-T	24	SLB34	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	01.9	241.1	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	273	SLB34.4a	273	7.26e-06	2.53e-08	2.52e-08	3.89e-08	SLB34.4a:LP-DIR-T	1	SLB34	1	0.4	g	LT-NO:LP-DIR-T
0	This study	02.2	240.6	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	77	SLB34.4a	273	7.15e-06	3.02e-08	1.10e-07	2.05e-07	SLB34.4a:LP-DIR-T	2	SLB34	1	1.9	g	LT-LT-Z:LP-DIR-T
0	This study	02.3	240.5	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	373.0	SLB34.4a	273	7.09e-06	3.79e-08	2.80e-07	4.88e-07	SLB34.4a:LP-DIR-T	3	SLB34	1	4.5	g	LT-T-Z:LP-DIR-T
0	This study	02.5	237.5	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	473.0	SLB34.4a	273	6.86e-06	1.80e-08	7.22e-08	1.69e-07	SLB34.4a:LP-DIR-T	4	SLB34	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	02.0	243.1	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	573.0	SLB34.4a	273	6.55e-06	5.22e-08	1.57e-07	3.33e-07	SLB34.4a:LP-DIR-T	5	SLB34	1	3.2	g	LT-T-Z:LP-DIR-T
0	This study	01.8	242.3	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	673.0	SLB34.4a	273	6.27e-06	3.09e-08	2.52e-08	3.89e-08	SLB34.4a:LP-DIR-T	6	SLB34	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	01.7	238.2	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	723.0	SLB34.4a	273	6.10e-06	1.85e-08	5.00e-08	7.57e-08	SLB34.4a:LP-DIR-T	7	SLB34	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	01.0	240.1	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	748.0	SLB34.4a	273	5.94e-06	2.90e-08	2.92e-08	5.05e-08	SLB34.4a:LP-DIR-T	8	SLB34	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	01.5	243.2	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	773.0	SLB34.4a	273	5.75e-06	2.75e-08	8.52e-08	1.77e-07	SLB34.4a:LP-DIR-T	9	SLB34	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	01.2	243.4	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	798.0	SLB34.4a	273	5.50e-06	1.41e-08	7.30e-08	1.50e-07	SLB34.4a:LP-DIR-T	10	SLB34	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	02.0	239.1	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	823.0	SLB34.4a	273	5.07e-06	2.82e-08	1.22e-07	1.95e-07	SLB34.4a:LP-DIR-T	11	SLB34	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	01.5	244.5	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	833.0	SLB34.4a	273	4.58e-06	3.40e-08	9.99e-08	2.06e-07	SLB34.4a:LP-DIR-T	12	SLB34	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	01.6	239.1	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	843.0	SLB34.4a	273	4.38e-06	1.73e-08	9.41e-08	1.51e-07	SLB34.4a:LP-DIR-T	13	SLB34	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	01.7	242.0	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	848.0	SLB34.4a	273	3.90e-06	2.12e-08	9.23e-08	1.74e-07	SLB34.4a:LP-DIR-T	14	SLB34	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	01.5	243.7	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	853.0	SLB34.4a	273	3.48e-06	3.45e-08	1.01e-07	2.14e-07	SLB34.4a:LP-DIR-T	15	SLB34	1	3.9	g	LT-T-Z:LP-DIR-T
0	This study	02.4	242.0	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	868.0	SLB34.4a	273	3.03e-06	2.19e-08	2.84e-08	5.24e-08	SLB34.4a:LP-DIR-T	16	SLB34	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	02.1	241.3	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	883.0	SLB34.4a	273	1.52e-06	1.28e-08	1.12e-08	1.47e-08	SLB34.4a:LP-DIR-T	17	SLB34	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	02.5	241.9	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	898.0	SLB34.4a	273	8.65e-07	6.61e-09	9.74e-09	1.69e-08	SLB34.4a:LP-DIR-T	18	SLB34	1	1.4	b	LT-T-Z:LP-DIR-T
0	This study	02.4	242.1	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	898.0	SLB34.4a	273	8.66e-07	5.83e-09	6.98e-09	1.41e-08	SLB34.4a:LP-DIR-T	19	SLB34	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	00.6	241.9	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	913.0	SLB34.4a	273	4.36e-07	5.49e-09	9.44e-09	1.81e-08	SLB34.4a:LP-DIR-T	20	SLB34	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	00.5	241.4	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	928.0	SLB34.4a	273	3.73e-07	1.72e-09	1.34e-08	2.53e-08	SLB34.4a:LP-DIR-T	21	SLB34	1	4.4	g	LT-T-Z:LP-DIR-T
0	This study	-00.5	240.9	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	938.0	SLB34.4a	273	3.32e-07	2.36e-09	1.15e-08	2.09e-08	SLB34.4a:LP-DIR-T	22	SLB34	1	4.1	g	LT-T-Z:LP-DIR-T
0	This study	00.7	240.8	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	948.0	SLB34.4a	273	2.91e-07	2.33e-09	1.41e-09	2.09e-09	SLB34.4a:LP-DIR-T	23	SLB34	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-00.0	239.5	0	pmagpy-3.2.1	u	SLB34.4		Two Island River	953.0	SLB34.4a	273	2.89e-07	1.28e-09	6.83e-09	1.20e-08	SLB34.4a:LP-DIR-T	24	SLB34	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	00.2	239.1	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	273	SLB34.5a	273	8.25e-06	1.24e-07	2.89e-08	3.88e-08	SLB34.5a:LP-DIR-T	1	SLB34	1	0.9	g	LT-NO:LP-DIR-T
0	This study	00.2	239.3	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	77	SLB34.5a	273	8.10e-06	1.42e-07	2.07e-07	3.41e-07	SLB34.5a:LP-DIR-T	2	SLB34	1	3.0	g	LT-LT-Z:LP-DIR-T
0	This study	00.1	230.9	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	373.0	SLB34.5a	273	8.02e-06	1.10e-07	6.02e-07	7.66e-07	SLB34.5a:LP-DIR-T	3	SLB34	1	7.0	g	LT-T-Z:LP-DIR-T
0	This study	-00.3	237.4	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	473.0	SLB34.5a	273	7.72e-06	1.16e-07	8.07e-08	1.10e-07	SLB34.5a:LP-DIR-T	4	SLB34	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-00.6	238.3	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	573.0	SLB34.5a	273	7.39e-06	1.16e-07	5.32e-08	6.90e-08	SLB34.5a:LP-DIR-T	5	SLB34	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-00.7	238.4	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	673.0	SLB34.5a	273	7.16e-06	1.07e-07	3.61e-08	6.89e-08	SLB34.5a:LP-DIR-T	6	SLB34	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-00.7	238.2	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	723.0	SLB34.5a	273	6.93e-06	1.02e-07	1.96e-08	2.76e-08	SLB34.5a:LP-DIR-T	7	SLB34	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-00.9	240.8	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	748.0	SLB34.5a	273	6.72e-06	1.07e-07	4.44e-08	1.10e-07	SLB34.5a:LP-DIR-T	8	SLB34	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-00.8	239.4	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	773.0	SLB34.5a	273	6.46e-06	8.48e-08	3.09e-08	4.03e-08	SLB34.5a:LP-DIR-T	9	SLB34	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-00.7	241.6	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	798.0	SLB34.5a	273	6.09e-06	9.77e-08	1.36e-07	1.93e-07	SLB34.5a:LP-DIR-T	10	SLB34	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	-00.7	238.9	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	823.0	SLB34.5a	273	5.46e-06	7.52e-08	6.26e-08	6.12e-08	SLB34.5a:LP-DIR-T	11	SLB34	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-00.8	238.3	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	833.0	SLB34.5a	273	4.82e-06	9.08e-08	7.07e-08	8.81e-08	SLB34.5a:LP-DIR-T	12	SLB34	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-00.7	239.8	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	843.0	SLB34.5a	273	4.39e-06	6.96e-08	7.83e-08	1.01e-07	SLB34.5a:LP-DIR-T	13	SLB34	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-00.6	239.7	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	848.0	SLB34.5a	273	4.00e-06	6.52e-08	6.18e-08	8.81e-08	SLB34.5a:LP-DIR-T	14	SLB34	1	1.8	b	LT-T-Z:LP-DIR-T
0	This study	-00.7	238.7	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	848.0	SLB34.5a	273	3.89e-06	5.21e-08	1.37e-08	1.09e-08	SLB34.5a:LP-DIR-T	15	SLB34	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-00.7	236.8	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	853.0	SLB34.5a	273	3.46e-06	4.81e-08	1.16e-07	1.70e-07	SLB34.5a:LP-DIR-T	16	SLB34	1	3.5	g	LT-T-Z:LP-DIR-T
0	This study	00.0	238.3	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	868.0	SLB34.5a	273	2.77e-06	8.77e-09	4.79e-08	8.55e-08	SLB34.5a:LP-DIR-T	17	SLB34	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-00.1	238.4	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	883.0	SLB34.5a	273	1.71e-06	6.44e-09	8.34e-09	2.66e-08	SLB34.5a:LP-DIR-T	18	SLB34	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	00.4	240.9	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	898.0	SLB34.5a	273	8.75e-07	3.39e-09	1.84e-08	3.24e-08	SLB34.5a:LP-DIR-T	19	SLB34	1	2.4	b	LT-T-Z:LP-DIR-T
0	This study	00.4	240.8	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	898.0	SLB34.5a	273	8.75e-07	3.10e-09	1.95e-08	3.44e-08	SLB34.5a:LP-DIR-T	20	SLB34	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	-01.4	237.5	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	913.0	SLB34.5a	273	4.62e-07	4.24e-09	2.44e-09	3.63e-09	SLB34.5a:LP-DIR-T	21	SLB34	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-01.4	238.5	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	928.0	SLB34.5a	273	3.92e-07	6.42e-09	2.25e-09	4.05e-09	SLB34.5a:LP-DIR-T	22	SLB34	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-02.5	239.0	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	938.0	SLB34.5a	273	3.41e-07	5.90e-09	8.15e-09	1.29e-08	SLB34.5a:LP-DIR-T	23	SLB34	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	-01.2	237.9	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	948.0	SLB34.5a	273	2.97e-07	4.35e-09	2.06e-09	3.13e-09	SLB34.5a:LP-DIR-T	24	SLB34	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-02.3	238.3	0	pmagpy-3.2.1	u	SLB34.5		Two Island River	953.0	SLB34.5a	273	2.80e-07	5.06e-09	5.53e-09	8.81e-09	SLB34.5a:LP-DIR-T	25	SLB34	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	-05.4	245.2	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	273	SLB34.6a	273	2.97e-06	1.31e-08	8.36e-09	2.46e-08	SLB34.6a:LP-DIR-T	1	SLB34	1	0.5	g	LT-NO:LP-DIR-T
0	This study	-05.6	246.5	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	77	SLB34.6a	273	2.89e-06	1.55e-08	2.07e-08	2.41e-08	SLB34.6a:LP-DIR-T	2	SLB34	1	0.7	g	LT-LT-Z:LP-DIR-T
0	This study	-05.4	245.3	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	373.0	SLB34.6a	273	2.88e-06	7.44e-09	9.81e-09	2.89e-08	SLB34.6a:LP-DIR-T	3	SLB34	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-05.9	244.2	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	473.0	SLB34.6a	273	2.78e-06	8.88e-09	1.16e-08	1.92e-08	SLB34.6a:LP-DIR-T	4	SLB34	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	-05.9	246.9	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	573.0	SLB34.6a	273	2.68e-06	1.19e-08	1.76e-08	4.71e-08	SLB34.6a:LP-DIR-T	5	SLB34	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-06.1	246.8	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	673.0	SLB34.6a	273	2.61e-06	2.04e-08	1.65e-08	4.86e-08	SLB34.6a:LP-DIR-T	6	SLB34	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-06.1	246.1	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	723.0	SLB34.6a	273	2.53e-06	1.64e-08	7.52e-09	4.93e-09	SLB34.6a:LP-DIR-T	7	SLB34	1	0.4	g	LT-T-Z:LP-DIR-T
0	This study	-06.4	246.3	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	748.0	SLB34.6a	273	2.47e-06	1.88e-08	1.40e-08	2.47e-08	SLB34.6a:LP-DIR-T	8	SLB34	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-06.7	248.0	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	773.0	SLB34.6a	273	2.35e-06	1.12e-08	1.90e-08	8.67e-08	SLB34.6a:LP-DIR-T	9	SLB34	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-06.1	245.0	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	798.0	SLB34.6a	273	2.18e-06	2.59e-08	1.74e-08	1.05e-08	SLB34.6a:LP-DIR-T	10	SLB34	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-06.3	249.3	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	823.0	SLB34.6a	273	1.84e-06	1.89e-08	1.96e-08	2.82e-08	SLB34.6a:LP-DIR-T	11	SLB34	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-06.3	243.6	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	833.0	SLB34.6a	273	1.62e-06	4.15e-09	2.63e-08	4.44e-08	SLB34.6a:LP-DIR-T	12	SLB34	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-06.7	247.5	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	843.0	SLB34.6a	273	1.44e-06	5.35e-09	1.81e-08	5.50e-08	SLB34.6a:LP-DIR-T	13	SLB34	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-06.1	249.0	0	pmagpy-3.2.1	u	SLB34.6		Two Island River	848.0	SLB34.6a	273	1.38e-06	7.66e-09	4.53e-09	5.97e-09	SLB34.6a:LP-DIR-T	14	SLB34	1	0.4	b	LT-T-Z:LP-DIR-T
